RootImage,BotSum,HumanSum
AO1 Control 5-4 4,35,36
AO1 Lithium 5-4 41,7,4
ACO1 Lithium 5-4 48,27,36
nCO1 Control 5-4 22,95,75
AO1 Lithium 5-4 28,0,0
ACO1 Control 5-4 34,35,36
AO1 Lithium 5-4 4,0,0
AO1 Lithium 5-4 16,32,22
AO1 Control 5-4 31,23,35
nCO1 Control 5-4 34,67,68
AO1 Control 5-4 37,2,9
ACO1 Lithium 5-4 36,45,26
nCO1 Control 5-4 50,72,45
CO1 Control 5-4 1,28,0
AO1 Control 5-4 32,3,11
AO1 Control 5-4 5,9,9
AO1 Lithium 5-4 31,16,19
nCO1 Control 5-4 11,134,114
nCO1 Lithium 5-4 30,3,5
AO1 Lithium 5-4 11,35,13
nCO1 Lithium 5-4 28,97,84
CO1 Lithium 5-4 2,91,86
CO1 Lithium 5-4 6,207,0
nCO1 Lithium 5-4 29,87,92
CO1 Lithium 5-4 11,92,79
ACO1 Lithium 5-4 27,65,49
CO1 Control 5-4 24,0,0
CO1 Lithium 5-4 12,106,103
CO1 Lithium 5-4 5,89,92
ACO1 Lithium 5-4 2,3,1
ACO1 Lithium 5-4 19,44,35
CO1 Lithium 5-4 7,53,59
ACO1 Lithium 5-4 4,1,2
ACO1 Control 5-4 28,0,0
CO1 Control 5-4 26,94,105
CO1 Control 5-4 18,87,0
AO1 Lithium 5-4 8,1,9
CO1 Lithium 5-4 4,30,0
ACO1 Control 5-4 45,0,0
CO1 Lithium 5-4 26,87,87
CO1 Control 5-4 6,53,44
ACO1 Control 5-4 27,2,9
CO1 Control 5-4 31,76,81
ACO1 Control 5-4 50,8,3
AO1 Control 5-4 14,21,18
CO1 Lithium 5-4 40,70,88
nCO1 Control 5-4 39,61,49
ACO1 Lithium 5-4 43,0,0
nCO1 Lithium 5-4 48,59,64
AO1 Lithium 5-4 42,43,49
ACO1 Control 5-4 32,29,35
nCO1 Lithium 5-4 2,115,118
nCO1 Control 5-4 29,64,63
AO1 Control 5-4 29,16,49
nCO1 Lithium 5-4 24,67,53
nCO1 Control 5-4 33,104,94
nCO1 Control 5-4 4,0,0
AO1 Lithium 5-4 21,15,14
CO1 Control 5-4 33,72,66
nCO1 Lithium 5-4 34,0,0
CO1 Control 5-4 8,31,60
AO1 Control 5-4 43,24,28
nCO1 Control 5-4 10,76,87
AO1 Lithium 5-4 35,1,2
CO1 Lithium 5-4 18,37,34
nCO1 Control 5-4 46,67,62
CO1 Control 5-4 50,54,46
AO1 Lithium 5-4 45,53,38
ACO1 Lithium 5-4 34,0,0
nCO1 Control 5-4 2,75,87
ACO1 Lithium 5-4 11,45,45
nCO1 Lithium 5-4 22,0,0
AO1 Lithium 5-4 7,36,49
AO1 Control 5-4 11,43,45
ACO1 Lithium 5-4 16,14,16
ACO1 Lithium 5-4 17,33,34
nCO1 Control 5-4 9,12,0
nCO1 Control 5-4 18,84,105
ACO1 Control 5-4 46,49,46
CO1 Lithium 5-4 30,60,89
ACO1 Lithium 5-4 31,9,11
ACO1 Control 5-4 24,10,16
CO1 Lithium 5-4 9,60,62
CO1 Lithium 5-4 25,75,90
AO1 Control 5-4 16,18,37
CO1 Lithium 5-4 3,90,89
ACO1 Lithium 5-4 30,0,0
ACO1 Lithium 5-4 39,12,10
ACO1 Lithium 5-4 49,0,0
ACO1 Control 5-4 31,80,92
CO1 Lithium 5-4 17,80,82
ACO1 Lithium 5-4 22,31,24
ACO1 Control 5-4 49,43,9
ACO1 Control 5-4 8,0,0
nCO1 Lithium 5-4 43,0,10
nCO1 Control 5-4 41,155,111
AO1 Lithium 5-4 49,9,8
AO1 Control 5-4 50,16,23
AO1 Lithium 5-4 5,3,2
nCO1 Control 5-4 20,96,85
nCO1 Control 5-4 5,66,80
ACO1 Control 5-4 12,5,5
nCO1 Lithium 5-4 47,47,61
AO1 Control 5-4 10,0,0
ACO1 Lithium 5-4 50,4,4
CO1 Control 5-4 36,66,76
ACO1 Control 5-4 3,1,10
nCO1 Lithium 5-4 39,51,63
ACO1 Lithium 5-4 47,0,0
nCO1 Control 5-4 26,0,0
CO1 Lithium 5-4 21,127,67
AO1 Control 5-4 45,11,29
nCO1 Control 5-4 23,109,100
CO1 Control 5-4 32,51,51
ACO1 Control 5-4 10,19,17
nCO1 Control 5-4 6,66,74
nCO1 Control 5-4 31,69,71
nCO1 Lithium 5-4 36,122,121
ACO1 Control 5-4 9,20,14
CO1 Lithium 5-4 15,119,125
AO1 Lithium 5-4 20,7,18
nCO1 Control 5-4 12,69,52
nCO1 Lithium 5-4 18,41,58
AO1 Control 5-4 20,10,5
nCO1 Lithium 5-4 26,93,97
CO1 Lithium 5-4 19,70,80
nCO1 Lithium 5-4 8,67,48
AO1 Control 5-4 40,7,11
CO1 Control 5-4 40,106,100
AO1 Lithium 5-4 17,21,13
nCO1 Lithium 5-4 44,101,101
CO1 Control 5-4 48,18,28
CO1 Control 5-4 27,50,62
CO1 Control 5-4 22,0,0
CO1 Control 5-4 13,70,66
AO1 Lithium 5-4 29,13,18
nCO1 Lithium 5-4 10,118,109
ACO1 Control 5-4 15,26,17
AO1 Control 5-4 1,22,12
AO1 Control 5-4 38,5,4
nCO1 Lithium 5-4 33,0,0
ACO1 Lithium 5-4 13,27,52
CO1 Lithium 5-4 16,150,0
ACO1 Control 5-4 23,80,67
AO1 Control 5-4 12,30,47
ACO1 Lithium 5-4 25,58,37
CO1 Control 5-4 10,63,71
nCO1 Lithium 5-4 31,46,56
AO1 Control 5-4 28,0,0
AO1 Lithium 5-4 24,6,12
ACO1 Control 5-4 30,0,0
nCO1 Lithium 5-4 20,146,119
ACO1 Control 5-4 14,8,1
nCO1 Control 5-4 27,49,51
CO1 Lithium 5-4 45,74,89
AO1 Control 5-4 8,45,40
CO1 Lithium 5-4 37,101,88
ACO1 Control 5-4 6,42,34
AO1 Control 5-4 15,23,35
ACO1 Control 5-4 4,0,0
CO1 Control 5-4 30,45,43
nCO1 Lithium 5-4 42,86,91
nCO1 Control 5-4 24,44,53
ACO1 Lithium 5-4 10,0,0
CO1 Lithium 5-4 36,72,30
AO1 Lithium 5-4 43,59,49
AO1 Control 5-4 30,4,18
AO1 Lithium 5-4 9,19,31
ACO1 Lithium 5-4 35,0,0
CO1 Lithium 5-4 1,30,38
ACO1 Control 5-4 1,0,0
ACO1 Lithium 5-4 5,0,0
nCO1 Control 5-4 13,61,66
CO1 Control 5-4 42,48,81
CO1 Lithium 5-4 39,44,70
nCO1 Control 5-4 47,10,0
ACO1 Lithium 5-4 15,2,16
CO1 Lithium 5-4 48,73,101
CO1 Control 5-4 25,0,0
ACO1 Lithium 5-4 7,6,0
ACO1 Lithium 5-4 24,8,15
ACO1 Lithium 5-4 21,16,4
nCO1 Lithium 5-4 21,64,56
CO1 Control 5-4 9,102,79
nCO1 Control 5-4 1,0,0
CO1 Lithium 5-4 24,80,69
CO1 Lithium 5-4 31,91,95
ACO1 Control 5-4 7,18,23
nCO1 Lithium 5-4 3,5,4
CO1 Control 5-4 47,71,66
CO1 Control 5-4 16,92,60
CO1 Lithium 5-4 10,81,86
nCO1 Lithium 5-4 1,94,80
CO1 Control 5-4 38,90,75
ACO1 Control 5-4 19,37,24
CO1 Lithium 5-4 49,0,0
nCO1 Lithium 5-4 14,61,70
nCO1 Control 5-4 40,62,74
AO1 Lithium 5-4 2,2,2
AO1 Lithium 5-4 10,29,30
CO1 Lithium 5-4 44,88,87
ACO1 Lithium 5-4 44,87,80
nCO1 Control 5-4 35,77,23
CO1 Control 5-4 39,47,64
AO1 Lithium 5-4 13,0,0
ACO1 Control 5-4 20,21,17
nCO1 Control 5-4 32,71,76
CO1 Control 5-4 17,92,86
AO1 Lithium 5-4 25,0,0
CO1 Lithium 5-4 29,95,102
AO1 Control 5-4 34,51,55
AO1 Control 5-4 3,36,39
ACO1 Lithium 5-4 28,0,0
CO1 Control 5-4 23,13,0
CO1 Lithium 5-4 41,127,106
ACO1 Lithium 5-4 37,0,0
ACO1 Lithium 5-4 18,22,19
AO1 Lithium 5-4 18,7,4
ACO1 Control 5-4 2,33,30
AO1 Lithium 5-4 38,30,25
AO1 Lithium 5-4 19,0,0
nCO1 Lithium 5-4 38,67,84
AO1 Lithium 5-4 32,27,0
AO1 Lithium 5-4 26,18,21
ACO1 Control 5-4 44,51,48
nCO1 Control 5-4 42,85,79
CO1 Control 5-4 4,32,39
AO1 Control 5-4 23,0,0
CO1 Lithium 5-4 27,76,88
AO1 Lithium 5-4 36,21,10
nCO1 Control 5-4 7,46,56
nCO1 Lithium 5-4 25,103,104
CO1 Control 5-4 46,38,56
AO1 Control 5-4 2,33,18
nCO1 Control 5-4 43,75,72
AO1 Control 5-4 22,80,31
AO1 Lithium 5-4 48,11,15
AO1 Control 5-4 48,39,25
CO1 Control 5-4 43,52,47
AO1 Control 5-4 13,45,36
nCO1 Lithium 5-4 5,28,61
ACO1 Control 5-4 48,26,19
AO1 Lithium 5-4 50,8,5
ACO1 Lithium 5-4 45,41,37
nCO1 Lithium 5-4 35,0,0
AO1 Lithium 5-4 27,0,0
AO1 Control 5-4 35,27,28
ACO1 Lithium 5-4 41,27,27
AO1 Control 5-4 21,41,36
nCO1 Control 5-4 21,63,44
AO1 Lithium 5-4 47,22,23
AO1 Lithium 5-4 44,11,20
CO1 Control 5-4 20,84,83
nCO1 Control 5-4 19,78,72
ACO1 Control 5-4 37,13,22
nCO1 Control 5-4 37,72,63
ACO1 Control 5-4 16,10,9
CO1 Control 5-4 35,75,77
AO1 Lithium 5-4 23,0,0
CO1 Control 5-4 7,67,64
AO1 Control 5-4 18,12,5
ACO1 Control 5-4 5,17,15
CO1 Control 5-4 11,0,0
CO1 Lithium 5-4 33,101,95
nCO1 Lithium 5-4 27,79,71
CO1 Control 5-4 19,0,0
nCO1 Lithium 5-4 37,2,3
nCO1 Lithium 5-4 45,71,67
nCO1 Control 5-4 28,0,0
CO1 Control 5-4 44,59,59
AO1 Control 5-4 24,0,0
nCO1 Control 5-4 3,0,2
ACO1 Control 5-4 11,23,21
nCO1 Control 5-4 49,1,0
nCO1 Control 5-4 15,67,54
AO1 Control 5-4 46,51,7
nCO1 Lithium 5-4 12,80,97
ACO1 Lithium 5-4 33,34,27
AO1 Lithium 5-4 3,5,1
ACO1 Control 5-4 38,5,19
ACO1 Control 5-4 29,1,0
ACO1 Control 5-4 13,50,30
ACO1 Control 5-4 35,29,30
ACO1 Lithium 5-4 32,65,0
ACO1 Lithium 5-4 29,6,3
nCO1 Lithium 5-4 4,60,75
nCO1 Control 5-4 17,63,88
nCO1 Lithium 5-4 40,71,79
nCO1 Control 5-4 25,52,67
ACO1 Control 5-4 43,7,1
AO1 Lithium 5-4 22,7,17
AO1 Lithium 5-4 1,34,41
CO1 Lithium 5-4 22,44,55
ACO1 Lithium 5-4 46,12,18
