RootImage,BotSum,HumanSum
nCO1 Lithium 5-4 6,59,90
ACO1 Control 5-4 25,16,24
ACO1 Lithium 5-4 3,18,38
CO1 Control 5-4 29,53,82
AO1 Control 5-4 26,6,5
nCO1 Lithium 5-4 23,114,112
ACO1 Control 5-4 47,19,22
AO1 Lithium 5-4 15,6,10
CO1 Control 5-4 49,37,47
ACO1 Control 5-4 42,12,25
CO1 Lithium 5-4 46,19,52
ACO1 Control 5-4 26,31,54
ACO1 Lithium 5-4 12,0,0
CO1 Lithium 5-4 47,83,78
ACO1 Lithium 5-4 42,28,37
nCO1 Lithium 5-4 13,50,90
nCO1 Control 5-4 48,2,0
AO1 Control 5-4 39,22,35
ACO1 Control 5-4 41,3,18
CO1 Lithium 5-4 28,56,76
nCO1 Control 5-4 16,20,0
ACO1 Lithium 5-4 1,15,13
ACO1 Lithium 5-4 38,5,0
nCO1 Lithium 5-4 7,68,88
CO1 Control 5-4 28,39,50
AO1 Lithium 5-4 30,29,41
ACO1 Control 5-4 22,23,29
nCO1 Lithium 5-4 16,94,117
ACO1 Control 5-4 18,16,22
CO1 Control 5-4 37,77,52
AO1 Control 5-4 47,29,33
AO1 Lithium 5-4 6,0,0
AO1 Control 5-4 44,27,30
nCO1 Control 5-4 36,15,1
AO1 Control 5-4 17,4,0
CO1 Lithium 5-4 14,123,0
nCO1 Lithium 5-4 17,63,83
nCO1 Control 5-4 38,75,91
AO1 Control 5-4 49,14,23
CO1 Lithium 5-4 8,28,36
CO1 Control 5-4 2,43,23
CO1 Lithium 5-4 34,15,25
AO1 Control 5-4 4,28,36
AO1 Lithium 5-4 41,6,4
ACO1 Lithium 5-4 48,24,36
nCO1 Control 5-4 22,80,75
AO1 Lithium 5-4 28,15,0
ACO1 Control 5-4 34,31,36
AO1 Lithium 5-4 4,0,0
AO1 Lithium 5-4 16,28,22
AO1 Control 5-4 31,15,35
nCO1 Control 5-4 34,59,68
AO1 Control 5-4 37,6,9
ACO1 Lithium 5-4 36,37,26
nCO1 Control 5-4 50,53,45
CO1 Control 5-4 1,75,0
AO1 Control 5-4 32,1,11
AO1 Control 5-4 5,8,9
AO1 Lithium 5-4 31,14,19
nCO1 Control 5-4 11,139,114
nCO1 Lithium 5-4 30,3,5
AO1 Lithium 5-4 11,61,13
nCO1 Lithium 5-4 28,75,84
CO1 Lithium 5-4 2,82,86
CO1 Lithium 5-4 6,76,0
nCO1 Lithium 5-4 29,94,92
CO1 Lithium 5-4 11,79,79
ACO1 Lithium 5-4 27,50,49
CO1 Control 5-4 24,37,0
CO1 Lithium 5-4 12,94,103
CO1 Lithium 5-4 5,83,92
ACO1 Lithium 5-4 2,2,1
ACO1 Lithium 5-4 19,37,35
CO1 Lithium 5-4 7,37,59
ACO1 Lithium 5-4 4,1,2
ACO1 Control 5-4 28,0,0
CO1 Control 5-4 26,62,105
CO1 Control 5-4 18,79,0
AO1 Lithium 5-4 8,11,9
CO1 Lithium 5-4 4,0,0
ACO1 Control 5-4 45,15,0
CO1 Lithium 5-4 26,74,87
CO1 Control 5-4 6,33,44
ACO1 Control 5-4 27,6,9
CO1 Control 5-4 31,68,81
ACO1 Control 5-4 50,14,3
AO1 Control 5-4 14,33,18
CO1 Lithium 5-4 40,61,88
nCO1 Control 5-4 39,61,49
ACO1 Lithium 5-4 43,2,0
nCO1 Lithium 5-4 48,49,64
AO1 Lithium 5-4 42,41,49
ACO1 Control 5-4 32,23,35
nCO1 Lithium 5-4 2,80,118
nCO1 Control 5-4 29,56,63
AO1 Control 5-4 29,14,49
nCO1 Lithium 5-4 24,56,53
nCO1 Control 5-4 33,93,94
nCO1 Control 5-4 4,0,0
AO1 Lithium 5-4 21,15,14
CO1 Control 5-4 33,54,66
nCO1 Lithium 5-4 34,1,0
CO1 Control 5-4 8,30,60
AO1 Control 5-4 43,23,28
nCO1 Control 5-4 10,66,87
AO1 Lithium 5-4 35,0,2
CO1 Lithium 5-4 18,23,34
nCO1 Control 5-4 46,73,62
CO1 Control 5-4 50,42,46
AO1 Lithium 5-4 45,53,38
ACO1 Lithium 5-4 34,0,0
nCO1 Control 5-4 2,64,87
ACO1 Lithium 5-4 11,45,45
nCO1 Lithium 5-4 22,12,0
AO1 Lithium 5-4 7,34,49
AO1 Control 5-4 11,36,45
ACO1 Lithium 5-4 16,11,16
ACO1 Lithium 5-4 17,24,34
nCO1 Control 5-4 9,10,0
nCO1 Control 5-4 18,77,105
ACO1 Control 5-4 46,42,46
CO1 Lithium 5-4 30,49,89
ACO1 Lithium 5-4 31,11,11
ACO1 Control 5-4 24,8,16
CO1 Lithium 5-4 9,50,62
CO1 Lithium 5-4 25,66,90
AO1 Control 5-4 16,13,37
CO1 Lithium 5-4 3,79,89
ACO1 Lithium 5-4 30,0,0
ACO1 Lithium 5-4 39,13,10
ACO1 Lithium 5-4 49,15,0
ACO1 Control 5-4 31,74,92
CO1 Lithium 5-4 17,68,82
ACO1 Lithium 5-4 22,28,24
ACO1 Control 5-4 49,29,9
ACO1 Control 5-4 8,10,0
nCO1 Lithium 5-4 43,0,10
nCO1 Control 5-4 41,120,111
AO1 Lithium 5-4 49,8,8
AO1 Control 5-4 50,14,23
AO1 Lithium 5-4 5,1,2
nCO1 Control 5-4 20,88,85
nCO1 Control 5-4 5,59,80
ACO1 Control 5-4 12,6,5
nCO1 Lithium 5-4 47,51,61
AO1 Control 5-4 10,15,0
ACO1 Lithium 5-4 50,5,4
CO1 Control 5-4 36,63,76
ACO1 Control 5-4 3,0,10
nCO1 Lithium 5-4 39,34,63
ACO1 Lithium 5-4 47,15,0
nCO1 Control 5-4 26,0,0
CO1 Lithium 5-4 21,98,67
AO1 Control 5-4 45,15,29
nCO1 Control 5-4 23,105,100
CO1 Control 5-4 32,39,51
ACO1 Control 5-4 10,18,17
nCO1 Control 5-4 6,58,74
nCO1 Control 5-4 31,87,71
nCO1 Lithium 5-4 36,127,121
ACO1 Control 5-4 9,8,14
CO1 Lithium 5-4 15,96,125
AO1 Lithium 5-4 20,4,18
nCO1 Control 5-4 12,61,52
nCO1 Lithium 5-4 18,33,58
AO1 Control 5-4 20,12,5
nCO1 Lithium 5-4 26,80,97
CO1 Lithium 5-4 19,64,80
nCO1 Lithium 5-4 8,36,48
AO1 Control 5-4 40,6,11
CO1 Control 5-4 40,68,100
AO1 Lithium 5-4 17,8,13
nCO1 Lithium 5-4 44,77,101
CO1 Control 5-4 48,18,28
CO1 Control 5-4 27,45,62
CO1 Control 5-4 22,0,0
CO1 Control 5-4 13,60,66
AO1 Lithium 5-4 29,8,18
nCO1 Lithium 5-4 10,91,109
ACO1 Control 5-4 15,22,17
AO1 Control 5-4 1,20,12
AO1 Control 5-4 38,4,4
nCO1 Lithium 5-4 33,0,0
ACO1 Lithium 5-4 13,28,52
CO1 Lithium 5-4 16,19,0
ACO1 Control 5-4 23,66,67
AO1 Control 5-4 12,28,47
ACO1 Lithium 5-4 25,49,37
CO1 Control 5-4 10,46,71
nCO1 Lithium 5-4 31,39,56
AO1 Control 5-4 28,1,0
AO1 Lithium 5-4 24,4,12
ACO1 Control 5-4 30,0,0
nCO1 Lithium 5-4 20,119,119
ACO1 Control 5-4 14,18,1
nCO1 Control 5-4 27,39,51
CO1 Lithium 5-4 45,74,89
AO1 Control 5-4 8,34,40
CO1 Lithium 5-4 37,97,88
ACO1 Control 5-4 6,43,34
AO1 Control 5-4 15,27,35
ACO1 Control 5-4 4,10,0
CO1 Control 5-4 30,45,43
nCO1 Lithium 5-4 42,66,91
nCO1 Control 5-4 24,34,53
ACO1 Lithium 5-4 10,0,0
CO1 Lithium 5-4 36,69,30
AO1 Lithium 5-4 43,50,49
AO1 Control 5-4 30,2,18
AO1 Lithium 5-4 9,19,31
ACO1 Lithium 5-4 35,42,0
CO1 Lithium 5-4 1,36,38
ACO1 Control 5-4 1,77,0
ACO1 Lithium 5-4 5,0,0
nCO1 Control 5-4 13,47,66
CO1 Control 5-4 42,47,81
CO1 Lithium 5-4 39,41,70
nCO1 Control 5-4 47,10,0
ACO1 Lithium 5-4 15,3,16
CO1 Lithium 5-4 48,75,101
CO1 Control 5-4 25,15,0
ACO1 Lithium 5-4 7,4,0
ACO1 Lithium 5-4 24,5,15
ACO1 Lithium 5-4 21,9,4
nCO1 Lithium 5-4 21,52,56
CO1 Control 5-4 9,80,79
nCO1 Control 5-4 1,0,0
CO1 Lithium 5-4 24,73,69
CO1 Lithium 5-4 31,74,95
ACO1 Control 5-4 7,14,23
nCO1 Lithium 5-4 3,5,4
CO1 Control 5-4 47,55,66
CO1 Control 5-4 16,99,60
CO1 Lithium 5-4 10,70,86
nCO1 Lithium 5-4 1,81,80
CO1 Control 5-4 38,93,75
ACO1 Control 5-4 19,25,24
CO1 Lithium 5-4 49,12,0
nCO1 Lithium 5-4 14,61,70
nCO1 Control 5-4 40,47,74
AO1 Lithium 5-4 2,0,2
AO1 Lithium 5-4 10,32,30
CO1 Lithium 5-4 44,90,87
ACO1 Lithium 5-4 44,89,80
nCO1 Control 5-4 35,71,23
CO1 Control 5-4 39,45,64
AO1 Lithium 5-4 13,0,0
ACO1 Control 5-4 20,20,17
nCO1 Control 5-4 32,71,76
CO1 Control 5-4 17,87,86
AO1 Lithium 5-4 25,0,0
CO1 Lithium 5-4 29,95,102
AO1 Control 5-4 34,47,55
AO1 Control 5-4 3,35,39
ACO1 Lithium 5-4 28,0,0
CO1 Control 5-4 23,120,0
CO1 Lithium 5-4 41,96,106
ACO1 Lithium 5-4 37,0,0
ACO1 Lithium 5-4 18,16,19
AO1 Lithium 5-4 18,10,4
ACO1 Control 5-4 2,30,30
AO1 Lithium 5-4 38,20,25
AO1 Lithium 5-4 19,9,0
nCO1 Lithium 5-4 38,66,84
AO1 Lithium 5-4 32,27,0
AO1 Lithium 5-4 26,25,21
ACO1 Control 5-4 44,48,48
nCO1 Control 5-4 42,78,79
CO1 Control 5-4 4,25,39
AO1 Control 5-4 23,9,0
CO1 Lithium 5-4 27,57,88
AO1 Lithium 5-4 36,33,10
nCO1 Control 5-4 7,37,56
nCO1 Lithium 5-4 25,95,104
CO1 Control 5-4 46,40,56
AO1 Control 5-4 2,38,18
nCO1 Control 5-4 43,66,72
AO1 Control 5-4 22,60,31
AO1 Lithium 5-4 48,14,15
AO1 Control 5-4 48,25,25
CO1 Control 5-4 43,50,47
AO1 Control 5-4 13,36,36
nCO1 Lithium 5-4 5,24,61
ACO1 Control 5-4 48,22,19
AO1 Lithium 5-4 50,9,5
ACO1 Lithium 5-4 45,34,37
nCO1 Lithium 5-4 35,0,0
AO1 Lithium 5-4 27,0,0
AO1 Control 5-4 35,23,28
ACO1 Lithium 5-4 41,23,27
AO1 Control 5-4 21,34,36
nCO1 Control 5-4 21,75,44
AO1 Lithium 5-4 47,19,23
AO1 Lithium 5-4 44,14,20
CO1 Control 5-4 20,67,83
nCO1 Control 5-4 19,72,72
ACO1 Control 5-4 37,10,22
nCO1 Control 5-4 37,71,63
ACO1 Control 5-4 16,10,9
CO1 Control 5-4 35,73,77
AO1 Lithium 5-4 23,0,0
CO1 Control 5-4 7,61,64
AO1 Control 5-4 18,7,5
ACO1 Control 5-4 5,14,15
CO1 Control 5-4 11,0,0
CO1 Lithium 5-4 33,90,95
nCO1 Lithium 5-4 27,66,71
CO1 Control 5-4 19,0,0
nCO1 Lithium 5-4 37,2,3
nCO1 Lithium 5-4 45,69,67
nCO1 Control 5-4 28,15,0
CO1 Control 5-4 44,52,59
AO1 Control 5-4 24,26,0
nCO1 Control 5-4 3,15,2
ACO1 Control 5-4 11,22,21
nCO1 Control 5-4 49,1,0
nCO1 Control 5-4 15,46,54
AO1 Control 5-4 46,49,7
nCO1 Lithium 5-4 12,61,97
ACO1 Lithium 5-4 33,27,27
AO1 Lithium 5-4 3,5,1
ACO1 Control 5-4 38,3,19
ACO1 Control 5-4 29,16,0
ACO1 Control 5-4 13,57,30
ACO1 Control 5-4 35,25,30
ACO1 Lithium 5-4 32,26,0
ACO1 Lithium 5-4 29,4,3
nCO1 Lithium 5-4 4,51,75
nCO1 Control 5-4 17,59,88
nCO1 Lithium 5-4 40,61,79
nCO1 Control 5-4 25,64,67
ACO1 Control 5-4 43,4,1
AO1 Lithium 5-4 22,10,17
AO1 Lithium 5-4 1,32,41
CO1 Lithium 5-4 22,39,55
ACO1 Lithium 5-4 46,22,18
