RootImage,BotSum,HumanSum
nCO1 Control 5-4 12,62,52
nCO1 Lithium 5-4 18,36,58
AO1 Control 5-4 20,26,5
nCO1 Lithium 5-4 26,101,97
CO1 Lithium 5-4 19,60,80
nCO1 Lithium 5-4 8,40,48
AO1 Control 5-4 40,2,11
CO1 Control 5-4 40,84,100
AO1 Lithium 5-4 17,4,13
nCO1 Lithium 5-4 44,77,101
CO1 Control 5-4 48,18,28
CO1 Control 5-4 27,32,62
CO1 Control 5-4 22,30,0
CO1 Control 5-4 13,47,66
AO1 Lithium 5-4 29,17,18
nCO1 Lithium 5-4 10,101,109
ACO1 Control 5-4 15,17,17
AO1 Control 5-4 1,3,12
AO1 Control 5-4 38,7,4
nCO1 Lithium 5-4 33,0,0
ACO1 Lithium 5-4 13,26,52
CO1 Lithium 5-4 16,158,0
ACO1 Control 5-4 23,64,67
AO1 Control 5-4 12,21,47
ACO1 Lithium 5-4 25,63,37
CO1 Control 5-4 10,45,71
nCO1 Lithium 5-4 31,43,56
AO1 Control 5-4 28,11,0
AO1 Lithium 5-4 24,4,12
ACO1 Control 5-4 30,0,0
nCO1 Lithium 5-4 20,103,119
ACO1 Control 5-4 14,34,1
nCO1 Control 5-4 27,34,51
CO1 Lithium 5-4 45,48,89
AO1 Control 5-4 8,29,40
CO1 Lithium 5-4 37,105,88
ACO1 Control 5-4 6,41,34
AO1 Control 5-4 15,33,35
ACO1 Control 5-4 4,11,0
CO1 Control 5-4 30,57,43
nCO1 Lithium 5-4 42,66,91
nCO1 Control 5-4 24,40,53
ACO1 Lithium 5-4 10,27,0
CO1 Lithium 5-4 36,93,30
AO1 Lithium 5-4 43,60,49
AO1 Control 5-4 30,5,18
AO1 Lithium 5-4 9,14,31
ACO1 Lithium 5-4 35,100,0
CO1 Lithium 5-4 1,15,38
ACO1 Control 5-4 1,125,0
ACO1 Lithium 5-4 5,0,0
nCO1 Control 5-4 13,47,66
CO1 Control 5-4 42,29,81
CO1 Lithium 5-4 39,42,70
nCO1 Control 5-4 47,32,0
ACO1 Lithium 5-4 15,0,16
CO1 Lithium 5-4 48,84,101
CO1 Control 5-4 25,220,0
ACO1 Lithium 5-4 7,1,0
ACO1 Lithium 5-4 24,4,15
ACO1 Lithium 5-4 21,25,4
nCO1 Lithium 5-4 21,51,56
CO1 Control 5-4 9,87,79
nCO1 Control 5-4 1,0,0
CO1 Lithium 5-4 24,84,69
CO1 Lithium 5-4 31,81,95
ACO1 Control 5-4 7,8,23
nCO1 Lithium 5-4 3,5,4
CO1 Control 5-4 47,58,66
CO1 Control 5-4 16,90,60
CO1 Lithium 5-4 10,67,86
nCO1 Lithium 5-4 1,81,80
CO1 Control 5-4 38,65,75
ACO1 Control 5-4 19,34,24
CO1 Lithium 5-4 49,12,0
nCO1 Lithium 5-4 14,56,70
nCO1 Control 5-4 40,51,74
AO1 Lithium 5-4 2,3,2
AO1 Lithium 5-4 10,16,30
CO1 Lithium 5-4 44,86,87
ACO1 Lithium 5-4 44,92,80
nCO1 Control 5-4 35,96,23
CO1 Control 5-4 39,30,64
AO1 Lithium 5-4 13,33,0
ACO1 Control 5-4 20,19,17
nCO1 Control 5-4 32,45,76
CO1 Control 5-4 17,70,86
AO1 Lithium 5-4 25,42,0
CO1 Lithium 5-4 29,98,102
AO1 Control 5-4 34,43,55
AO1 Control 5-4 3,34,39
ACO1 Lithium 5-4 28,20,0
CO1 Control 5-4 23,182,0
CO1 Lithium 5-4 41,101,106
ACO1 Lithium 5-4 37,0,0
ACO1 Lithium 5-4 18,15,19
AO1 Lithium 5-4 18,12,4
ACO1 Control 5-4 2,36,30
AO1 Lithium 5-4 38,21,25
AO1 Lithium 5-4 19,27,0
nCO1 Lithium 5-4 38,41,84
AO1 Lithium 5-4 32,30,0
AO1 Lithium 5-4 26,17,21
ACO1 Control 5-4 44,37,48
nCO1 Control 5-4 42,71,79
CO1 Control 5-4 4,20,39
AO1 Control 5-4 23,35,0
CO1 Lithium 5-4 27,66,88
AO1 Lithium 5-4 36,14,10
nCO1 Control 5-4 7,36,56
nCO1 Lithium 5-4 25,105,104
CO1 Control 5-4 46,50,56
AO1 Control 5-4 2,35,18
nCO1 Control 5-4 43,49,72
AO1 Control 5-4 22,52,31
AO1 Lithium 5-4 48,4,15
AO1 Control 5-4 48,27,25
CO1 Control 5-4 43,48,47
AO1 Control 5-4 13,44,36
nCO1 Lithium 5-4 5,25,61
ACO1 Control 5-4 48,16,19
AO1 Lithium 5-4 50,7,5
ACO1 Lithium 5-4 45,40,37
nCO1 Lithium 5-4 35,12,0
AO1 Lithium 5-4 27,23,0
AO1 Control 5-4 35,37,28
ACO1 Lithium 5-4 41,18,27
AO1 Control 5-4 21,28,36
nCO1 Control 5-4 21,96,44
AO1 Lithium 5-4 47,29,23
AO1 Lithium 5-4 44,29,20
CO1 Control 5-4 20,63,83
nCO1 Control 5-4 19,60,72
ACO1 Control 5-4 37,12,22
nCO1 Control 5-4 37,64,63
ACO1 Control 5-4 16,11,9
CO1 Control 5-4 35,56,77
AO1 Lithium 5-4 23,15,0
CO1 Control 5-4 7,50,64
AO1 Control 5-4 18,6,5
ACO1 Control 5-4 5,8,15
CO1 Control 5-4 11,11,0
CO1 Lithium 5-4 33,87,95
nCO1 Lithium 5-4 27,73,71
CO1 Control 5-4 19,38,0
nCO1 Lithium 5-4 37,0,3
nCO1 Lithium 5-4 45,50,67
nCO1 Control 5-4 28,47,0
CO1 Control 5-4 44,55,59
AO1 Control 5-4 24,110,0
nCO1 Control 5-4 3,33,2
ACO1 Control 5-4 11,14,21
nCO1 Control 5-4 49,2,0
nCO1 Control 5-4 15,61,54
AO1 Control 5-4 46,41,7
nCO1 Lithium 5-4 12,56,97
ACO1 Lithium 5-4 33,31,27
AO1 Lithium 5-4 3,8,1
ACO1 Control 5-4 38,2,19
ACO1 Control 5-4 29,1,0
ACO1 Control 5-4 13,59,30
ACO1 Control 5-4 35,26,30
ACO1 Lithium 5-4 32,88,0
ACO1 Lithium 5-4 29,9,3
nCO1 Lithium 5-4 4,83,75
nCO1 Control 5-4 17,64,88
nCO1 Lithium 5-4 40,87,79
nCO1 Control 5-4 25,65,67
ACO1 Control 5-4 43,1,1
AO1 Lithium 5-4 22,4,17
AO1 Lithium 5-4 1,25,41
CO1 Lithium 5-4 22,36,55
ACO1 Lithium 5-4 46,6,18
