RootImage,BotSum,HumanSum
CO1 Lithium 5-4 7,69,59
ACO1 Lithium 5-4 4,0,2
ACO1 Control 5-4 28,0,0
CO1 Control 5-4 26,84,105
CO1 Control 5-4 18,15,0
AO1 Lithium 5-4 8,12,9
CO1 Lithium 5-4 4,60,0
ACO1 Control 5-4 45,21,0
CO1 Lithium 5-4 26,112,87
CO1 Control 5-4 6,58,44
ACO1 Control 5-4 27,1,9
CO1 Control 5-4 31,64,81
ACO1 Control 5-4 50,16,3
AO1 Control 5-4 14,44,18
CO1 Lithium 5-4 40,70,88
nCO1 Control 5-4 39,44,49
ACO1 Lithium 5-4 43,0,0
nCO1 Lithium 5-4 48,65,64
AO1 Lithium 5-4 42,42,49
ACO1 Control 5-4 32,23,35
nCO1 Lithium 5-4 2,124,118
nCO1 Control 5-4 29,59,63
AO1 Control 5-4 29,15,49
nCO1 Lithium 5-4 24,90,53
nCO1 Control 5-4 33,123,94
nCO1 Control 5-4 4,18,0
AO1 Lithium 5-4 21,22,14
CO1 Control 5-4 33,66,66
nCO1 Lithium 5-4 34,0,0
CO1 Control 5-4 8,28,60
AO1 Control 5-4 43,18,28
nCO1 Control 5-4 10,84,87
AO1 Lithium 5-4 35,1,2
CO1 Lithium 5-4 18,33,34
nCO1 Control 5-4 46,79,62
CO1 Control 5-4 50,71,46
AO1 Lithium 5-4 45,77,38
ACO1 Lithium 5-4 34,82,0
nCO1 Control 5-4 2,92,87
ACO1 Lithium 5-4 11,53,45
nCO1 Lithium 5-4 22,13,0
AO1 Lithium 5-4 7,49,49
AO1 Control 5-4 11,36,45
ACO1 Lithium 5-4 16,12,16
ACO1 Lithium 5-4 17,29,34
nCO1 Control 5-4 9,15,0
nCO1 Control 5-4 18,97,105
ACO1 Control 5-4 46,57,46
CO1 Lithium 5-4 30,72,89
ACO1 Lithium 5-4 31,10,11
ACO1 Control 5-4 24,14,16
CO1 Lithium 5-4 9,57,62
CO1 Lithium 5-4 25,85,90
AO1 Control 5-4 16,28,37
CO1 Lithium 5-4 3,91,89
ACO1 Lithium 5-4 30,4,0
ACO1 Lithium 5-4 39,10,10
ACO1 Lithium 5-4 49,40,0
ACO1 Control 5-4 31,91,92
CO1 Lithium 5-4 17,85,82
ACO1 Lithium 5-4 22,31,24
ACO1 Control 5-4 49,40,9
ACO1 Control 5-4 8,15,0
nCO1 Lithium 5-4 43,1,10
nCO1 Control 5-4 41,167,111
AO1 Lithium 5-4 49,13,8
AO1 Control 5-4 50,13,23
AO1 Lithium 5-4 5,0,2
nCO1 Control 5-4 20,129,85
nCO1 Control 5-4 5,75,80
ACO1 Control 5-4 12,4,5
nCO1 Lithium 5-4 47,71,61
AO1 Control 5-4 10,30,0
ACO1 Lithium 5-4 50,2,4
CO1 Control 5-4 36,109,76
ACO1 Control 5-4 3,0,10
nCO1 Lithium 5-4 39,46,63
ACO1 Lithium 5-4 47,207,0
nCO1 Control 5-4 26,147,0
CO1 Lithium 5-4 21,146,67
AO1 Control 5-4 45,24,29
nCO1 Control 5-4 23,122,100
CO1 Control 5-4 32,39,51
ACO1 Control 5-4 10,14,17
nCO1 Control 5-4 6,73,74
nCO1 Control 5-4 31,90,71
nCO1 Lithium 5-4 36,161,121
ACO1 Control 5-4 9,7,14
CO1 Lithium 5-4 15,125,125
AO1 Lithium 5-4 20,7,18
nCO1 Control 5-4 12,78,52
nCO1 Lithium 5-4 18,49,58
AO1 Control 5-4 20,17,5
nCO1 Lithium 5-4 26,118,97
CO1 Lithium 5-4 19,78,80
nCO1 Lithium 5-4 8,71,48
AO1 Control 5-4 40,6,11
CO1 Control 5-4 40,147,100
AO1 Lithium 5-4 17,5,13
nCO1 Lithium 5-4 44,128,101
CO1 Control 5-4 48,28,28
CO1 Control 5-4 27,57,62
CO1 Control 5-4 22,75,0
CO1 Control 5-4 13,86,66
AO1 Lithium 5-4 29,15,18
nCO1 Lithium 5-4 10,165,109
ACO1 Control 5-4 15,29,17
AO1 Control 5-4 1,17,12
AO1 Control 5-4 38,4,4
nCO1 Lithium 5-4 33,0,0
ACO1 Lithium 5-4 13,35,52
CO1 Lithium 5-4 16,202,0
ACO1 Control 5-4 23,82,67
AO1 Control 5-4 12,29,47
ACO1 Lithium 5-4 25,68,37
CO1 Control 5-4 10,48,71
nCO1 Lithium 5-4 31,51,56
AO1 Control 5-4 28,2,0
AO1 Lithium 5-4 24,9,12
ACO1 Control 5-4 30,15,0
nCO1 Lithium 5-4 20,138,119
ACO1 Control 5-4 14,34,1
nCO1 Control 5-4 27,39,51
CO1 Lithium 5-4 45,93,89
AO1 Control 5-4 8,40,40
CO1 Lithium 5-4 37,127,88
ACO1 Control 5-4 6,31,34
AO1 Control 5-4 15,16,35
ACO1 Control 5-4 4,11,0
CO1 Control 5-4 30,72,43
nCO1 Lithium 5-4 42,105,91
nCO1 Control 5-4 24,68,53
ACO1 Lithium 5-4 10,13,0
CO1 Lithium 5-4 36,110,30
AO1 Lithium 5-4 43,70,49
AO1 Control 5-4 30,10,18
AO1 Lithium 5-4 9,21,31
ACO1 Lithium 5-4 35,103,0
CO1 Lithium 5-4 1,24,38
ACO1 Control 5-4 1,128,0
ACO1 Lithium 5-4 5,12,0
nCO1 Control 5-4 13,78,66
CO1 Control 5-4 42,48,81
CO1 Lithium 5-4 39,60,70
nCO1 Control 5-4 47,37,0
ACO1 Lithium 5-4 15,1,16
CO1 Lithium 5-4 48,102,101
CO1 Control 5-4 25,114,0
ACO1 Lithium 5-4 7,2,0
ACO1 Lithium 5-4 24,8,15
ACO1 Lithium 5-4 21,17,4
nCO1 Lithium 5-4 21,76,56
CO1 Control 5-4 9,136,79
nCO1 Control 5-4 1,25,0
CO1 Lithium 5-4 24,93,69
CO1 Lithium 5-4 31,122,95
ACO1 Control 5-4 7,17,23
nCO1 Lithium 5-4 3,9,4
CO1 Control 5-4 47,69,66
CO1 Control 5-4 16,100,60
CO1 Lithium 5-4 10,97,86
nCO1 Lithium 5-4 1,128,80
CO1 Control 5-4 38,118,75
ACO1 Control 5-4 19,45,24
CO1 Lithium 5-4 49,9,0
nCO1 Lithium 5-4 14,81,70
nCO1 Control 5-4 40,69,74
AO1 Lithium 5-4 2,0,2
AO1 Lithium 5-4 10,35,30
CO1 Lithium 5-4 44,110,87
ACO1 Lithium 5-4 44,117,80
nCO1 Control 5-4 35,119,23
CO1 Control 5-4 39,54,64
AO1 Lithium 5-4 13,31,0
ACO1 Control 5-4 20,34,17
nCO1 Control 5-4 32,68,76
CO1 Control 5-4 17,100,86
AO1 Lithium 5-4 25,15,0
CO1 Lithium 5-4 29,100,102
AO1 Control 5-4 34,65,55
AO1 Control 5-4 3,41,39
ACO1 Lithium 5-4 28,15,0
CO1 Control 5-4 23,196,0
CO1 Lithium 5-4 41,144,106
ACO1 Lithium 5-4 37,0,0
ACO1 Lithium 5-4 18,17,19
AO1 Lithium 5-4 18,10,4
ACO1 Control 5-4 2,29,30
AO1 Lithium 5-4 38,27,25
AO1 Lithium 5-4 19,13,0
nCO1 Lithium 5-4 38,74,84
AO1 Lithium 5-4 32,30,0
AO1 Lithium 5-4 26,15,21
ACO1 Control 5-4 44,48,48
nCO1 Control 5-4 42,94,79
CO1 Control 5-4 4,32,39
AO1 Control 5-4 23,28,0
CO1 Lithium 5-4 27,83,88
AO1 Lithium 5-4 36,46,10
nCO1 Control 5-4 7,60,56
nCO1 Lithium 5-4 25,139,104
CO1 Control 5-4 46,41,56
AO1 Control 5-4 2,30,18
nCO1 Control 5-4 43,87,72
AO1 Control 5-4 22,86,31
AO1 Lithium 5-4 48,6,15
AO1 Control 5-4 48,53,25
CO1 Control 5-4 43,66,47
AO1 Control 5-4 13,45,36
nCO1 Lithium 5-4 5,33,61
ACO1 Control 5-4 48,25,19
AO1 Lithium 5-4 50,11,5
ACO1 Lithium 5-4 45,63,37
nCO1 Lithium 5-4 35,4,0
AO1 Lithium 5-4 27,12,0
AO1 Control 5-4 35,32,28
ACO1 Lithium 5-4 41,29,27
AO1 Control 5-4 21,44,36
nCO1 Control 5-4 21,92,44
AO1 Lithium 5-4 47,35,23
AO1 Lithium 5-4 44,25,20
CO1 Control 5-4 20,103,83
nCO1 Control 5-4 19,94,72
ACO1 Control 5-4 37,24,22
nCO1 Control 5-4 37,87,63
ACO1 Control 5-4 16,12,9
CO1 Control 5-4 35,86,77
AO1 Lithium 5-4 23,12,0
CO1 Control 5-4 7,57,64
AO1 Control 5-4 18,9,5
ACO1 Control 5-4 5,12,15
CO1 Control 5-4 11,52,0
CO1 Lithium 5-4 33,133,95
nCO1 Lithium 5-4 27,81,71
CO1 Control 5-4 19,0,0
nCO1 Lithium 5-4 37,0,3
nCO1 Lithium 5-4 45,72,67
nCO1 Control 5-4 28,19,0
CO1 Control 5-4 44,65,59
AO1 Control 5-4 24,60,0
nCO1 Control 5-4 3,17,2
ACO1 Control 5-4 11,28,21
nCO1 Control 5-4 49,11,0
nCO1 Control 5-4 15,75,54
AO1 Control 5-4 46,56,7
nCO1 Lithium 5-4 12,66,97
ACO1 Lithium 5-4 33,26,27
AO1 Lithium 5-4 3,5,1
ACO1 Control 5-4 38,3,19
ACO1 Control 5-4 29,2,0
ACO1 Control 5-4 13,54,30
ACO1 Control 5-4 35,39,30
ACO1 Lithium 5-4 32,113,0
ACO1 Lithium 5-4 29,3,3
nCO1 Lithium 5-4 4,98,75
nCO1 Control 5-4 17,74,88
nCO1 Lithium 5-4 40,93,79
nCO1 Control 5-4 25,78,67
ACO1 Control 5-4 43,0,1
AO1 Lithium 5-4 22,11,17
AO1 Lithium 5-4 1,35,41
CO1 Lithium 5-4 22,62,55
ACO1 Lithium 5-4 46,2,18
